AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,73910,1.5,,,,,31.86,66280,0.7,18.75,23.09,29.94,38.36,49.37,"39,000","48,030","62,280","79,780","102,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-5000,Occupational Health and Safety Specialists and Technicians,minor,171200,1,,,,,42.91,89260,0.6,24.58,30.56,40.26,51.39,63.54,"51,120","63,570","83,740","106,890","132,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-5010,Occupational Health and Safety Specialists and Technicians,broad,171200,1,,,,,42.91,89260,0.6,24.58,30.56,40.26,51.39,63.54,"51,120","63,570","83,740","106,890","132,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,140610,1.1,,,,,45.12,93860,0.6,26.44,33.44,43.34,53.7,64.88,"55,000","69,560","90,150","111,690","134,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,detailed,30590,2.5,,,,,32.75,68120,0.9,22.25,25.22,29.59,37.91,48.15,"46,280","52,470","61,560","78,850","100,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,2668680,0.3,,,,,30.49,63410,0.4,18.26,22.29,28.03,36.5,46.94,"37,970","46,370","58,300","75,910","97,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",minor,2573560,0.3,,,,,30.48,63400,0.4,18.31,22.31,28.03,36.52,46.93,"38,090","46,410","58,300","75,960","97,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1010,Counselors,broad,1035300,0.7,,,,,31.88,66300,0.5,18.87,22.86,29,37.63,48.51,"39,250","47,560","60,320","78,260","100,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,353310,0.6,,,,,34.34,71430,0.5,21.65,24.65,30.93,39.84,50.37,"45,020","51,270","64,330","82,870","104,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1013,Marriage and Family Therapists,detailed,66740,4.8,,,,,37,76960,1.5,21.47,24.07,32.18,45.12,59.49,"44,650","50,070","66,940","93,840","123,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,94740,2,,,,,24.91,51820,0.7,16.85,18.64,22.52,28.49,37.1,"35,060","38,770","46,850","59,260","77,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,491930,1,,,,,30.98,64440,0.6,18.72,22.65,28.53,36.8,46.92,"38,940","47,100","59,350","76,530","97,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,28580,5.2,,,,,27.99,58210,1.8,17.42,21,24.45,31.98,44.2,"36,240","43,680","50,860","66,520","91,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1020,Social Workers,broad,775930,0.5,,,,,32.47,67540,0.4,20.57,23.67,29.7,38,48.12,"42,790","49,230","61,780","79,040","100,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,392550,0.7,,,,,30.77,64000,0.4,20.33,23.21,28.63,36.57,45.93,"42,280","48,270","59,550","76,070","95,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,187630,1.1,,,,,34.51,71790,0.5,22.22,27.27,32.63,39.54,48.25,"46,220","56,710","67,880","82,240","100,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,132810,1.8,,,,,32.71,68030,1.4,19.11,22.63,28.98,38.33,50.08,"39,740","47,070","60,280","79,730","104,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,62930,1.7,,,,,36.5,75910,0.5,20.97,24.95,34.57,46.65,55.58,"43,620","51,900","71,900","97,040","115,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1090,Miscellaneous Community and Social Service Specialists,broad,762330,0.6,,,,,26.56,55250,0.4,17.13,19.97,23.74,30,38.91,"35,620","41,530","49,380","62,390","80,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,65690,1.7,,,,,35.23,73280,0.8,20.67,24.34,30.8,41.89,56.83,"42,990","50,620","64,070","87,130","118,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,89390,0.3,,,,,35.16,73130,0.3,22.52,26.08,31.86,40.76,51.82,"46,840","54,250","66,270","84,780","107,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,437860,0.9,,,,,22.93,47690,0.4,16.44,18.34,22.08,26.13,30.43,"34,200","38,150","45,930","54,350","63,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,61660,1.9,,,,,27.01,56180,0.5,18.66,21.94,24.93,30.07,37.11,"38,810","45,640","51,850","62,540","77,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,107730,1.4,,,,,28.65,59590,0.6,17.94,22.08,27.28,33.61,40.49,"37,310","45,920","56,730","69,910","84,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2000,Religious Workers,minor,95120,2,,,,,30.58,63600,1.1,16.98,21.42,27.95,35.86,47.25,"35,310","44,560","58,130","74,580","98,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2010,Clergy,broad,57200,2.3,,,,,32.15,66860,1.5,18.2,23.2,29.24,36.85,47.54,"37,860","48,260","60,810","76,640","98,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,57200,2.3,,,,,32.15,66860,1.5,18.2,23.2,29.24,36.85,47.54,"37,860","48,260","60,810","76,640","98,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2020,"Directors, Religious Activities and Education",broad,22160,4.1,,,,,29.86,62100,1.5,16.67,21.16,25.05,35.45,47.26,"34,670","44,010","52,100","73,730","98,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,22160,4.1,,,,,29.86,62100,1.5,16.67,21.16,25.05,35.45,47.26,"34,670","44,010","52,100","73,730","98,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2090,Miscellaneous Religious Workers,broad,15760,9.6,,,,,25.9,53870,4.4,15,16.98,21.77,29.04,45.14,"31,200","35,310","45,280","60,390","93,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,15760,9.6,,,,,25.9,53870,4.4,15,16.98,21.77,29.04,45.14,"31,200","35,310","45,280","60,390","93,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,1305620,0.8,,,,,67.07,139510,1.4,23.75,31.16,49.28,83.95,138.02,"49,400","64,800","102,500","174,620","287,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1000,"Lawyers, Judges, and Related Workers",minor,817400,0.9,,,,,86.78,180510,1.5,35.72,48.65,74.58,104.87,165.79,"74,300","101,190","155,120","218,130","344,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1010,Lawyers and Judicial Law Clerks,broad,767800,1,,,,,88.41,183890,1.6,36.71,49.02,75.88,105.93,168.27,"76,350","101,970","157,840","220,340","350,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,754500,1.1,,,,,89.35,185840,1.6,37.67,49.51,76.76,106.43,169.04,"78,360","102,990","159,670","221,370","351,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,13290,1,,,,,35.07,72950,0.4,22.2,25.42,31.21,38.67,54.4,"46,180","52,870","64,920","80,420","113,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,49610,2,,,,,61.61,128140,0.8,24.01,34.73,57.33,85.17,104.03,"49,940","72,230","119,250","177,150","216,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,16370,0.4,,,,,60.57,125990,0.3,29.38,39.01,56.67,76.77,99.75,"61,110","81,140","117,860","159,680","207,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,9210,10.7,,,,,43.76,91010,5.7,22.7,27.58,36.31,51.92,74.73,"47,220","57,360","75,530","108,000","155,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,24030,0.6,,,,,69.15,143830,0.7,22.57,41.21,74.03,93.73,106.59,"46,950","85,710","153,990","194,950","221,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,488220,1.2,,,,,34.08,70880,1.1,21.15,24.1,30.23,38.84,49.77,"43,990","50,130","62,870","80,780","103,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2010,Paralegals and Legal Assistants,broad,392880,1.6,,,,,33.51,69700,1.3,21.51,24.2,30.24,38.5,48.8,"44,740","50,340","62,890","80,080","101,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,392880,1.6,,,,,33.51,69700,1.3,21.51,24.2,30.24,38.5,48.8,"44,740","50,340","62,890","80,080","101,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,95340,1.9,,,,,36.41,75740,1,19.28,23.67,30.15,40.91,64.21,"40,100","49,240","62,710","85,100","133,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,48580,3,,,,,29.97,62350,1.6,18.35,22.8,28.2,35.97,43.67,"38,170","47,420","58,650","74,810","90,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,46760,2.2,,,,,43.1,89660,1,21.06,26.41,34.67,52.58,86.52,"43,800","54,940","72,110","109,360","179,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,9100570,0.2,,,,,32.47,67540,0.3,15.86,21.11,29.12,38.21,50.59,"32,990","43,900","60,570","79,470","105,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,1370560,0.2,,,,,*,103470,0.3,*,*,*,*,*,"48,230","62,500","82,250","125,700","177,070",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,82150,0.7,,,,,*,114720,0.4,*,*,*,*,*,"47,180","64,150","99,080","141,710","209,470",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,82150,0.7,,,,,*,114720,0.4,*,*,*,*,*,"47,180","64,150","99,080","141,710","209,470",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1020,"Math and Computer Science Teachers, Postsecondary",broad,83150,0.4,,,,,*,97040,0.3,*,*,*,*,*,"49,320","62,940","83,070","122,940","162,940",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,35480,0.7,,,,,*,104420,0.3,*,*,*,*,*,"49,460","66,600","96,980","131,320","170,200",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,47670,0.3,,,,,*,91550,0.3,*,*,*,*,*,"49,180","61,690","79,940","105,000","139,340",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1030,"Engineering and Architecture Teachers, Postsecondary",broad,47970,0.5,,,,,*,120790,0.3,*,*,*,*,*,"61,140","80,310","106,500","138,920","205,040",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,7700,0.8,,,,,*,101250,0.4,*,*,*,*,*,"58,430","74,970","96,870","128,510","159,030",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,40270,0.5,,,,,*,124520,0.3,*,*,*,*,*,"61,550","81,570","109,270","150,860","210,370",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,60630,0.6,,,,,*,102710,0.4,*,*,*,*,*,"52,070","64,740","86,480","126,790","169,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,8920,2.3,,,,,*,102050,0.7,*,*,*,*,*,"50,870","66,410","98,700","126,850","163,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,50190,0.4,,,,,*,102840,0.3,*,*,*,*,*,"52,150","64,350","84,620","126,770","169,900",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,1520,6.5,,,,,*,102450,1.5,*,*,*,*,*,"50,100","77,440","101,420","126,930","148,920",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,49660,0.3,,,,,*,108800,0.3,*,*,*,*,*,"58,810","73,050","98,450","130,310","176,190",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,9900,0.9,,,,,*,116020,0.3,*,*,*,*,*,"59,700","77,260","103,170","135,510","203,190",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,19980,0.3,,,,,*,105210,0.3,*,*,*,*,*,"57,870","68,530","93,250","127,280","172,110",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,6690,1.1,,,,,*,103610,0.3,*,*,*,*,*,"57,780","69,880","94,980","126,900","164,190",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,13090,0.4,,,,,*,111460,0.3,*,*,*,*,*,"60,200","74,050","100,310","132,650","177,850",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,118350,0.6,,,,,*,101080,0.3,*,*,*,*,*,"49,920","64,350","84,720","123,620","169,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,5240,0.4,,,,,*,106880,0.3,*,*,*,*,*,"57,840","75,200","99,650","128,750","171,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,11300,0.6,,,,,*,98330,0.3,*,*,*,*,*,"52,070","65,660","85,020","110,710","160,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,11560,0.4,,,,,*,138850,0.3,*,*,*,*,*,"64,060","86,840","123,920","168,770","224,200",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,3330,0.4,,,,,*,102350,0.3,*,*,*,*,*,"52,550","74,690","97,590","123,900","165,460",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,16970,0.9,,,,,*,108100,0.5,*,*,*,*,*,"56,450","73,260","98,070","129,130","174,660",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,41530,1.3,,,,,*,93860,0.4,*,*,*,*,*,"49,050","63,400","80,340","105,920","153,600",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,11850,0.9,,,,,*,96980,0.4,*,*,*,*,*,"49,930","64,990","84,290","110,650","160,140",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,16580,1,,,,,*,88390,0.4,*,*,*,*,*,"40,670","55,910","72,990","102,990","164,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,299230,0.6,,,,,*,131640,0.4,*,*,*,*,*,"52,490","67,640","99,830","165,310","295,480",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,221270,0.6,,,,,*,147570,0.4,*,*,*,*,*,"59,270","75,690","107,310","210,370","322,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,77960,1.3,,,,,*,86410,0.4,*,*,*,*,*,"48,800","63,510","80,250","101,090","129,500",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1080,"Education and Library Science Teachers, Postsecondary",broad,64460,0.7,,,,,*,79840,0.4,*,*,*,*,*,"40,180","55,740","75,640","97,840","126,900",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,60830,0.7,,,,,*,79350,0.4,*,*,*,*,*,"39,530","53,770","75,350","97,590","126,860",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,3630,1,,,,,*,88110,0.4,*,*,*,*,*,"57,200","64,080","80,340","100,910","129,120",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,45820,1,,,,,*,111610,0.5,*,*,*,*,*,"49,870","66,040","89,270","133,460","208,120",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,13150,1.1,,,,,*,87550,0.6,*,*,*,*,*,"45,000","60,020","76,590","100,870","140,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,20060,1.9,,,,,*,144770,0.7,*,*,*,*,*,"64,250","88,700","128,500","176,490","287,900",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,12610,1,,,,,*,83940,0.6,*,*,*,*,*,"48,200","61,170","77,570","100,400","126,790",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",broad,239780,0.4,,,,,*,92420,0.3,*,*,*,*,*,"48,000","61,640","79,150","103,830","152,630",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,93560,0.6,,,,,*,94700,0.4,*,*,*,*,*,"47,570","61,620","78,620","103,850","163,350",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,29420,0.5,,,,,*,90010,0.4,*,*,*,*,*,"47,590","61,250","78,580","102,450","143,720",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,57720,0.4,,,,,*,89580,0.3,*,*,*,*,*,"48,270","60,900","78,760","103,130","137,250",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,19830,0.5,,,,,*,89990,0.4,*,*,*,*,*,"49,060","62,510","79,350","102,730","136,050",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,18790,0.4,,,,,*,96580,0.3,*,*,*,*,*,"48,410","63,920","83,820","112,090","162,160",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,20460,2.1,,,,,*,92040,0.9,*,*,*,*,*,"49,140","62,600","80,260","104,770","139,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,279350,0.6,,,,,*,82770,0.3,*,*,*,*,*,"43,490","54,960","72,830","99,300","134,660",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,2770,1.4,,,,,*,81940,0.7,*,*,*,*,*,"47,830","57,410","75,870","99,320","130,790",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,12630,0.7,,,,,*,86620,0.3,*,*,*,*,*,"44,900","59,990","77,270","101,450","134,890",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,114110,1.2,,,,,34.64,72060,0.6,20.17,24.19,30.68,39.6,52.22,"41,960","50,320","63,820","82,360","108,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,149840,0.7,,,,,*,90630,0.3,*,*,*,*,*,"44,300","59,290","77,640","106,770","160,700",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",minor,4373040,0.3,,,,,*,70410,0.3,*,*,*,*,*,"44,050","51,380","63,250","80,490","103,200",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2010,Preschool and Kindergarten Teachers,broad,587650,1.2,,,,,23.03,47910,0.5,14.16,17.08,21.05,27.7,36.16,"29,450","35,530","43,780","57,620","75,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,478780,1.5,,,,,20.69,43030,0.5,13.94,16.6,18.34,22.86,29.52,"28,990","34,530","38,140","47,550","61,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,108870,1.5,,,,,*,69370,0.6,*,*,*,*,*,"46,990","52,180","62,680","79,910","101,830",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2020,Elementary and Middle School Teachers,broad,2025340,0.6,,,,,*,72450,0.3,*,*,*,*,*,"48,000","58,070","64,170","81,080","103,620",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,1388390,0.8,,,,,*,72650,0.4,*,*,*,*,*,"47,960","57,710","63,970","81,450","104,340",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,620090,1.7,,,,,*,72030,0.6,*,*,*,*,*,"48,080","58,530","64,370","80,490","102,540",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,16870,3.2,,,,,*,71590,1,*,*,*,*,*,"49,200","58,690","65,030","79,990","101,890",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,1176620,0.9,,,,,*,75970,0.4,*,*,*,*,*,"48,900","60,040","70,930","89,520","106,340",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,1065210,1,,,,,*,76320,0.4,*,*,*,*,*,"48,780","59,980","72,040","92,570","107,600",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,111420,1.9,,,,,*,72680,0.5,*,*,*,*,*,"50,040","60,590","66,270","80,060","101,340",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,583430,0.8,,,,,*,74730,0.4,*,*,*,*,*,"49,230","59,770","67,170","83,980","105,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,29510,5.9,,,,,*,76380,2.6,*,*,*,*,*,"45,620","52,210","64,830","91,660","130,040",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,260870,1.2,,,,,*,72650,0.5,*,*,*,*,*,"49,350","59,710","65,120","80,280","103,010",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,95200,2.2,,,,,*,73780,0.7,*,*,*,*,*,"49,420","60,000","66,810","82,800","102,510",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,163930,1.4,,,,,*,77260,0.5,*,*,*,*,*,"49,800","60,180","74,260","93,730","109,100",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,33930,7.8,,,,,*,79750,3.3,*,*,*,*,*,"48,440","60,930","76,580","99,690","120,080",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3000,Other Teachers and Instructors,minor,1183050,0.8,,,,,25.12,52250,0.5,14.21,17.22,21.99,29.33,39.2,"29,550","35,820","45,730","61,010","81,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",broad,37310,2.5,,,,,31.66,65860,0.6,20.1,23.61,29.59,37.35,47.13,"41,810","49,100","61,540","77,690","98,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,37310,2.5,,,,,31.66,65860,0.6,20.1,23.61,29.59,37.35,47.13,"41,810","49,100","61,540","77,690","98,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,332110,1.3,,,,,26.32,54740,0.8,14.45,17.49,22.5,30.39,44.63,"30,050","36,380","46,800","63,210","92,840",,
